rgn_id,year,trend
1,2009,-1.0465700000000309
1,2010,-1.0465700000000309
1,2011,-1.0465700000000309
1,2012,-1.0465700000000309
1,2013,-1.0465700000000309
1,2014,-1.0465700000000309
1,2015,-1.0465700000000309
2,2009,-1.711678571427999
2,2010,-1.711678571427999
2,2011,-1.711678571427999
2,2012,-1.711678571427999
2,2013,-1.711678571427999
2,2014,-1.711678571427999
2,2015,-1.711678571427999
3,2009,-2.225250000000923
3,2010,-2.225250000000923
3,2011,-2.225250000000923
3,2013,-2.225250000000923
3,2014,-2.225250000000923
3,2015,-2.225250000000923
4,2009,-0.8902142857140645
4,2010,-0.8902142857140645
4,2011,-0.8902142857140645
4,2012,-0.8902142857140645
4,2013,-0.8902142857140645
4,2014,-0.8902142857140645
4,2015,-0.8902142857140645
5,2009,-0.30705034013616794
5,2010,-0.30705034013616794
5,2011,-0.30705034013616794
5,2012,-0.30705034013616794
5,2013,-0.30705034013616794
5,2014,-0.30705034013616794
5,2015,-0.30705034013616794
6,2009,-0.161568918918914
6,2010,-0.161568918918914
6,2011,-0.161568918918914
6,2012,-0.161568918918914
6,2013,-0.161568918918914
6,2014,-0.161568918918914
6,2015,-0.161568918918914
7,2009,-1.5482238095243728
7,2010,-1.5482238095243728
7,2011,-1.5482238095243728
7,2012,-1.5482238095243728
7,2013,-1.5482238095243728
7,2014,-1.5482238095243728
7,2015,-1.5482238095243728
8,2009,-2.062566666666728
8,2010,-2.062566666666728
8,2011,-2.062566666666728
8,2012,-2.062566666666728
8,2013,-2.062566666666728
8,2014,-2.062566666666728
8,2015,-2.062566666666728
