rgn_id,year,trend
1,2009,0.17445085714286962
1,2010,0.17445085714286962
1,2011,0.17445085714286962
1,2012,0.17445085714286962
1,2013,0.17445085714286962
1,2014,0.17445085714286962
2,2009,0.8013954285715366
2,2010,0.8013954285715366
2,2011,0.8013954285715366
2,2012,0.8013954285715366
2,2013,0.8013954285715366
2,2014,0.8013954285715366
3,2009,1.4508367142858494
3,2010,1.4508367142858494
3,2011,1.4508367142858494
3,2012,1.4508367142858494
3,2013,1.4508367142858494
3,2014,1.4508367142858494
4,2009,0.06284757142857778
4,2010,0.06284757142857778
4,2011,0.06284757142857778
4,2012,0.06284757142857778
4,2013,0.06284757142857778
4,2014,0.06284757142857778
5,2009,0.021689285714285023
5,2010,0.021689285714285023
5,2011,0.021689285714285023
5,2012,0.021689285714285023
5,2013,0.021689285714285023
5,2014,0.021689285714285023
6,2009,0.11382328571429692
6,2010,0.11382328571429692
6,2011,0.11382328571429692
6,2012,0.11382328571429692
6,2013,0.11382328571429692
6,2014,0.11382328571429692
7,2009,0.20298899999998624
7,2010,0.20298899999998624
7,2011,0.20298899999998624
7,2012,0.20298899999998624
7,2013,0.20298899999998624
7,2014,0.20298899999998624
8,2009,NA
8,2010,NA
8,2011,NA
8,2012,NA
8,2013,NA
8,2014,NA
