rgn_id,year,percentage
1,2007,21.355454545454545
1,2008,24.640833333333333
1,2009,28.9475
1,2010,27.388333333333332
1,2011,26.759166666666665
1,2012,24.660833333333333
1,2013,16.160833333333333
1,2014,12.5
1,2015,10.449166666666667
1,2016,14.686666666666667
1,2017,14.908333333333333
2,2007,19.026363636363637
2,2008,32.038333333333334
2,2009,38.651666666666664
2,2010,30.34166666666667
2,2011,31.515
2,2012,27.5625
2,2013,21.564166666666665
2,2014,23.055
2,2015,20.464166666666667
2,2016,20.204166666666666
2,2017,29.823333333333334
3,2007,46.13272727272727
3,2008,53.780833333333334
3,2009,48.73916666666667
3,2010,49.0175
3,2011,56.575833333333335
3,2012,51.594166666666666
3,2013,47.615
3,2014,43.25666666666667
3,2015,43.729166666666664
3,2016,47.69833333333333
3,2017,51.81333333333333
4,2007,19.78
4,2008,24.705000000000002
4,2009,30.709166666666665
4,2010,29.06833333333333
4,2011,35.865
4,2012,36.715833333333336
4,2013,34.056666666666665
4,2014,33.86
4,2015,38.9625
4,2016,35.693333333333335
4,2017,42.73916666666667
5,2007,11.31
5,2008,20.3225
5,2009,20.769166666666667
5,2010,34.48083333333334
5,2011,40.82416666666666
5,2012,41.70666666666667
5,2013,49.01416666666667
5,2014,35.54
5,2015,43.2425
5,2016,43.39416666666666
5,2017,51.54333333333334
7,2007,17.400909090909092
7,2008,19.913333333333334
7,2009,21.7575
7,2010,27.5075
7,2011,25.035833333333333
7,2012,25.059166666666666
7,2013,23.875833333333333
7,2014,23.425833333333333
7,2015,27.19
7,2016,26.873333333333335
7,2017,35.068333333333335
8,2007,20.03181818181818
8,2008,26.883333333333333
8,2009,26.322499999999998
8,2010,31.369166666666665
8,2011,24.36
8,2012,24.115833333333335
8,2013,24.428333333333335
8,2014,26.69
8,2015,26.91
8,2016,26.153333333333332
8,2017,27.6075
9,2007,27.04
9,2008,28.518333333333334
9,2009,32.100833333333334
9,2010,34.229166666666664
9,2011,31.425833333333333
9,2012,33.34583333333333
9,2013,29.773333333333333
9,2014,24.074166666666667
9,2015,30.651666666666667
9,2016,26.1225
9,2017,38.1725
